Actuated Double Pendulum 2020-06-19 11:32:41 Coord: Cartesian. Integration: Monolithic. Time-step = 5e-05
t, kappa, pos_1, pos_2, pos_3, pos_4, pos_5, pos_6, pos_7, vel_1, vel_2, vel_3, vel_4, vel_5, vel_6, vel_7, acc_1, acc_2, acc_3, acc_4, acc_5, acc_6, acc_7, p_1, p_2, pd_1, pd_2, lambda_1, lambda_2, lambda_3, lambda_4, lambda_5, F, violC
5.32,0.44434559,0.38666991,0.31699586,0.77333983,0.63399173,0.77731172,0.1340075,0.57468954,-0.019742906,0.024082295,-0.039485813,0.04816459,-0.046810177,0.048106405,0.02975147,-0.0040932242,0.0019336823,-0.0081864623,0.0038673531,-0.077958107,0.0034203845,0.0046280086,3070147,4629854,6969.9089,-6969.1404,-7698.9786,10.387358,-3435.0674,981.37317,-6232.0153,7162.9479,3.4933455e-15
5.33,0.44434559,0.38647228,0.31723678,0.77294456,0.63447357,0.77683975,0.13448874,0.57498728,-0.019783918,0.024101668,-0.039567835,0.048203337,-0.047582346,0.048140899,0.029797833,-0.0041089651,0.0019408973,-0.0082179174,0.0038818051,-0.076452969,0.0034786919,0.0046445793,3070216.9,4629784.1,6994.9128,-6994.1629,-7696.48,10.246692,-3435.0778,981.37789,-6223.9672,7157.4039,3.4906981e-15
5.34,0.44434559,0.38627424,0.3174779,0.77254847,0.63495579,0.77636013,0.13497032,0.57528549,-0.019825086,0.024121112,-0.039650172,0.048242224,-0.04833879,0.048175986,0.029844361,-0.0041246978,0.0019478044,-0.0082494092,0.0038955977,-0.074813843,0.003539136,0.0046609721,3070286.9,4629714.1,7019.6512,-7018.9016,-7694.0025,10.092926,-3435.0883,981.38253,-6215.9052,7151.8402,3.4599972e-15
5.35,0.44434559,0.38607578,0.31771921,0.77215156,0.63543841,0.77587303,0.13545226,0.57558417,-0.019866411,0.024140625,-0.039732822,0.048281249,-0.049078188,0.04821169,0.029891052,-0.0041402484,0.0019545657,-0.0082804988,0.0039091299,-0.073044062,0.0036017709,0.0046771314,3070357.3,4629643.8,7043.9831,-7043.2473,-7691.5466,9.9257269,-3435.0988,981.38752,-6207.8297,7146.257,3.4564329e-15
5.36,0.44434559,0.38587691,0.31796071,0.77175381,0.63592142,0.77537863,0.13593456,0.57588331,-0.019907891,0.024160203,-0.039815781,0.048320406,-0.049799249,0.048248028,0.029937903,-0.0041556728,0.0019610887,-0.0083113375,0.0039221841,-0.071147203,0.0036659924,0.0046930526,3070427.8,4629573.2,7067.9341,-7067.2023,-7689.1113,9.7457598,-3435.1093,981.39257,-6199.741,7140.6547,3.3057112e-15
5.37,0.44434559,0.38567762,0.31820241,0.77135524,0.63640482,0.77487711,0.13641722,0.57618293,-0.019949524,0.024179845,-0.039899047,0.048359689,-0.050500722,0.048285012,0.029984912,-0.0041709009,0.0019672274,-0.0083418005,0.0039344559,-0.069127084,0.0037310975,0.0047085965,3070498.6,4629502.4,7091.4282,-7090.7047,-7686.6962,9.5534691,-3435.1197,981.3976,-6191.6392,7135.0335,3.3029135e-15
5.38,0.44434559,0.38547792,0.31844431,0.77095583,0.63688861,0.77436868,0.13690026,0.57648301,-0.019991308,0.024199547,-0.039982617,0.048399093,-0.051181392,0.048322652,0.030032075,-0.0041859494,0.0019731239,-0.0083718914,0.0039462539,-0.066987515,0.0037969962,0.0047238556,3070569.6,4629431.4,7114.5405,-7113.7883,-7684.3007,9.3490771,-3435.13,981.40273,-6183.5246,7129.3939,3.3088558e-15
5.39,0.44434559,0.38527779,0.3186864,0.77055559,0.6373728,0.77385355,0.13738368,0.57678357,-0.020033242,0.024219306,-0.040066485,0.048438612,-0.051840089,0.048360952,0.030079388,-0.0042008806,0.0019787008,-0.008401773,0.0039573917,-0.06473303,0.0038630772,0.0047388388,3070640.9,4629360.1,7137.0205,-7136.2778,-7681.9242,9.1330277,-3435.1401,981.40778,-6175.3981,7123.7362,3.4372118e-15
5.4,0.44434559,0.38507725,0.31892869,0.7701545,0.63785739,0.77333196,0.13786748,0.5770846,-0.020075324,0.024239119,-0.040150648,0.048478239,-0.052475684,0.048399913,0.030126849,-0.004215415,0.0019838992,-0.008430818,0.0039678082,-0.062367916,0.0039288698,0.0047532804,3070712.4,4629288.7,7158.8472,-7158.1472,-7679.5665,8.905765,-3435.15,981.41289,-6167.2596,7118.0609,3.252025e-15
5.41,0.44434559,0.38487629,0.31917118,0.76975257,0.63834237,0.77280412,0.13835168,0.57738611,-0.020117551,0.024258983,-0.040235102,0.048517966,-0.053087094,0.048439528,0.030174453,-0.0042299158,0.0019887452,-0.0084598547,0.0039774712,-0.059896948,0.0039939005,0.0047674976,3070784.1,4629217,7180.3119,-7179.5532,-7677.226,8.6679552,-3435.1596,981.41775,-6159.1094,7112.3685,3.264792e-15
5.42,0.44434559,0.3846749,0.31941387,0.7693498,0.63882774,0.7722703,0.13883627,0.57768809,-0.02015992,0.024278893,-0.040319841,0.048557787,-0.053673285,0.048479788,0.030222197,-0.0042440269,0.0019932319,-0.0084880674,0.0039864526,-0.057324888,0.0040578358,0.0047811896,3070856,4629145.1,7200.9131,-7200.2042,-7674.9031,8.4195984,-3435.1688,981.42263,-6150.9486,7106.6594,3.2662075e-15
5.43,0.44434559,0.38447309,0.31965676,0.76894618,0.63931352,0.77173074,0.13932128,0.57799055,-0.02020243,0.024298847,-0.04040486,0.048597693,-0.054233272,0.04852068,0.030270075,-0.0042578203,0.0019973031,-0.0085156359,0.0039946102,-0.054656981,0.0041201078,0.0047943852,3070928.1,4629073,7221.0446,-7220.2763,-7672.5969,8.1615825,-3435.1777,981.42741,-6142.777,7100.9342,3.2148578e-15
5.44,0.44434559,0.38427085,0.31989985,0.7685417,0.6397997,0.77118572,0.13980669,0.57829349,-0.020245076,0.024318838,-0.040490153,0.048637677,-0.054766123,0.048562184,0.030318084,-0.0042714465,0.0020009585,-0.0085429062,0.0040019062,-0.05189848,0.0041802577,0.0048072095,3071000.4,4629000.7,7240.2305,-7239.5385,-7670.306,7.8943518,-3435.1859,981.43185,-6134.5956,7095.1934,3.2258619e-15
5.45,0.44434559,0.38406819,0.32014314,0.76813637,0.64028628,0.77063551,0.14029252,0.57859691,-0.020287857,0.024338865,-0.040575714,0.048677729,-0.055270959,0.048604277,0.030366217,-0.0042847188,0.0020042316,-0.008569442,0.0040084596,-0.049054861,0.0042380153,0.0048195253,3071072.9,4628928.2,7258.7697,-7258.0569,-7668.0306,7.6183504,-3435.1938,981.43629,-6126.4047,7089.4376,3.1344144e-15
5.46,0.44434559,0.38386509,0.32038663,0.76773019,0.64077325,0.7700804,0.14077878,0.57890082,-0.020330769,0.024358921,-0.040661538,0.048717842,-0.055746957,0.048646933,0.030414471,-0.0042975926,0.0020069273,-0.0085951897,0.0040138508,-0.046131849,0.0042925646,0.0048311875,3071145.6,4628855.5,7276.5388,-7275.8352,-7665.7694,7.3343553,-3435.201,981.44026,-6118.2048,7083.6675,3.1641356e-15
5.47,0.44434559,0.38366157,0.32063032,0.76732314,0.64126063,0.76952067,0.14126546,0.5792052,-0.020373808,0.024379002,-0.040747616,0.048758005,-0.056193351,0.048690119,0.03046284,-0.0043101591,0.0020092374,-0.0086203122,0.0040184799,-0.043135166,0.0043439397,0.0048423779,3071218.4,4628782.7,7293.4083,-7292.7273,-7663.5218,7.0425887,-3435.2076,981.44398,-6109.9965,7077.8836,3.0952134e-15
5.48,0.44434559,0.38345762,0.32087421,0.76691523,0.64174841,0.76895663,0.14175258,0.57951007,-0.020416972,0.024399104,-0.040833943,0.048798209,-0.056609434,0.0487338,0.030511318,-0.0043223616,0.0020110474,-0.0086447079,0.0040221075,-0.040070534,0.0043915485,0.0048529858,3071291.4,4628709.7,7309.5416,-7308.859,-7661.2873,6.7438277,-3435.2135,981.44748,-6101.7805,7072.0867,3.0872386e-15
5.49,0.44434559,0.38325323,0.3211183,0.76650646,0.6422366,0.76838859,0.14224014,0.57981543,-0.020460256,0.024419222,-0.040920511,0.048838444,-0.056994557,0.048777937,0.030559899,-0.004334349,0.0020123576,-0.0086687193,0.0040246972,-0.036944389,0.0044350164,0.0048631354,3071364.6,4628636.5,7324.521,-7323.9245,-7659.0646,6.4387384,-3435.2186,981.4507,-6093.5576,7066.2773,3.1150611e-15
5.5,0.44434559,0.38304841,0.32136259,0.76609682,0.64272518,0.76781685,0.14272814,0.58012127,-0.020503656,0.02443935,-0.041007312,0.0488787,-0.057348135,0.048822487,0.030608578,-0.0043457034,0.0020131364,-0.0086913964,0.0040262816,-0.033762454,0.0044740921,0.0048724609,3071437.9,4628563.2,7338.8268,-7338.2127,-7656.8536,6.127765,-3435.2231,981.45342,-6085.328,7060.4564,3.0201331e-15
5.51,0.44434559,0.38284316,0.32160709,0.76568631,0.64321417,0.76724173,0.14321659,0.5804276,-0.02054717,0.024459484,-0.041094339,0.048918967,-0.057669644,0.048867404,0.030657348,-0.0043567759,0.0020134886,-0.008713519,0.0040270049,-0.030531645,0.0045086278,0.0048813125,3071511.4,4628489.7,7352.2934,-7351.6226,-7654.6533,5.8115734,-3435.2267,981.45577,-6077.0925,7054.6245,2.8527547e-15
5.52,0.44434559,0.38263747,0.32185178,0.76527493,0.64370356,0.76666356,0.14370549,0.58073442,-0.020590792,0.024479617,-0.041181583,0.048959234,-0.057958622,0.04891264,0.030706202,-0.0043675965,0.0020131689,-0.0087352173,0.0040263173,-0.027257681,0.004537815,0.0048895792,3071585,4628416.2,7364.4963,-7363.8965,-7652.462,5.4911631,-3435.2294,981.45772,-6068.852,7048.7825,3.0531133e-15
5.53,0.44434559,0.38243134,0.32209668,0.76486268,0.64419336,0.76608267,0.14419484,0.58104173,-0.020634518,0.024499745,-0.041269036,0.04899949,-0.058214675,0.048958143,0.030755135,-0.0043776393,0.0020122398,-0.0087552708,0.0040244862,-0.023947477,0.0045617336,0.0048968576,3071658.7,4628342.5,7375.8521,-7375.2618,-7650.2804,5.1665339,-3435.2313,981.45927,-6060.607,7042.9311,2.9052014e-15
5.54,0.44434559,0.38222478,0.32234178,0.76444955,0.64468355,0.76549938,0.14468465,0.58134952,-0.020678345,0.024519862,-0.04135669,0.049039723,-0.05843747,0.049003859,0.03080414,-0.0043875492,0.002010993,-0.0087750872,0.0040219953,-0.020607233,0.0045806644,0.0049038461,3071732.5,4628268.7,7386.2311,-7385.6164,-7648.1069,4.838685,-3435.2324,981.46035,-6052.3583,7037.0711,2.8570722e-15
5.55,0.44434559,0.38201777,0.32258708,0.76403555,0.64517415,0.76491403,0.14517492,0.58165781,-0.020722267,0.024539961,-0.041444534,0.049079923,-0.058626743,0.049049734,0.030853209,-0.004396948,0.002008964,-0.0087939147,0.0040179122,-0.017243862,0.0045935212,0.0049099724,3071806.4,4628194.8,7395.4336,-7394.865,-7645.9407,4.5082826,-3435.2323,981.46105,-6044.1065,7031.2035,3.003892e-15
5.56,0.44434559,0.38181033,0.32283258,0.76362066,0.64566515,0.76432696,0.14566565,0.58196659,-0.020766281,0.024560039,-0.041532562,0.049120077,-0.058782295,0.049095711,0.030902336,-0.0044058179,0.0020064334,-0.0088116441,0.0040128598,-0.01386404,0.0046008294,0.0049153768,3071880.4,4628120.8,7403.6842,-7403.1022,-7643.7814,4.1759929,-3435.2314,981.46124,-6035.8525,7025.3289,2.9511108e-15
5.57,0.44434559,0.38160245,0.32307828,0.76320489,0.64615655,0.7637385,0.14615684,0.58227586,-0.020810381,0.024580088,-0.041620762,0.049160175,-0.058903992,0.04914173,0.030951513,-0.004414192,0.0020032649,-0.0088283858,0.0040065281,-0.010474205,0.0046021925,0.0049200113,3071954.5,4628046.7,7410.7158,-7410.1862,-7641.628,3.8423709,-3435.2295,981.46094,-6027.5968,7019.4482,2.9264698e-15
5.58,0.44434559,0.38139412,0.32332418,0.76278825,0.64664835,0.76314899,0.14664848,0.58258562,-0.020854563,0.024600102,-0.041709126,0.049200204,-0.058991769,0.049187735,0.031000733,-0.0044221757,0.001999573,-0.0088443543,0.0039991436,-0.007081032,0.0045977947,0.0049240271,3072028.6,4627972.6,7416.7318,-7416.2218,-7639.4796,3.5080827,-3435.2267,981.46008,-6019.3405,7013.5624,2.8642087e-15
5.59,0.44434559,0.38118536,0.32357028,0.76237071,0.64714056,0.76255878,0.14714059,0.58289587,-0.020898822,0.024620076,-0.041797644,0.049240153,-0.059045627,0.049233665,0.03104999,-0.0044296336,0.0019951906,-0.008859281,0.0039903694,-0.0036916733,0.0045872961,0.0049272183,3072102.8,4627898.4,7421.6714,-7421.1607,-7637.3356,3.1737946,-3435.223,981.45894,-6011.0842,7007.6723,2.9025485e-15
5.6,0.44434559,0.38097615,0.32381658,0.76195229,0.64763316,0.76196819,0.14763316,0.58320662,-0.020943153,0.024640004,-0.041886307,0.049280008,-0.059065634,0.049279462,0.031099275,-0.0044365675,0.0019902261,-0.0088731447,0.0039804439,-0.00031208992,0.0045709727,0.0049296467,3072177,4627824.1,7425.5061,-7424.9827,-7635.1951,2.8403946,-3435.2182,981.45727,-6002.8285,7001.7788,2.9468005e-15
5.61,0.44434559,0.38076649,0.32406308,0.76153298,0.64812616,0.76137758,0.14812618,0.58351786,-0.020987552,0.024659879,-0.041975103,0.049319759,-0.059051925,0.049325067,0.03114858,-0.004443,0.0019847323,-0.0088859847,0.0039694775,0.0030505657,0.0045490065,0.0049313601,3072251.3,4627749.9,7428.0894,-7427.599,-7633.0579,2.5081048,-3435.2125,981.45511,-5994.5747,6995.8827,2.8738751e-15
5.62,0.44434559,0.38055639,0.32430978,0.76111279,0.64861955,0.76078727,0.14861966,0.58382959,-0.021032012,0.024679696,-0.042064025,0.049359393,-0.059004701,0.049370422,0.0311979,-0.004449054,0.0019785449,-0.0088981243,0.0039570757,0.0063896181,0.0045210924,0.0049323695,3072325.6,4627675.6,7429.5766,-7429.1136,-7630.9223,2.1780355,-3435.2059,981.45239,-5986.323,6989.9851,2.9624445e-15
5.63,0.44434559,0.38034585,0.32455667,0.7606917,0.64911334,0.76019759,0.14911359,0.58414181,-0.02107653,0.024699449,-0.04215306,0.049398897,-0.058924231,0.049415471,0.031247225,-0.004454464,0.0019717531,-0.0089089343,0.0039435008,0.0096988678,0.004487656,0.0049325035,3072399.9,4627601.3,7429.937,-7429.4768,-7628.7883,1.8506308,-3435.1981,981.44942,-5978.0746,6984.0867,2.9337e-15
5.64,0.44434559,0.38013486,0.32480376,0.76026973,0.64960753,0.75960889,0.14960797,0.58445453,-0.0211211,0.02471913,-0.0422422,0.04943826,-0.058810845,0.049460158,0.031296548,-0.0044594581,0.0019644082,-0.0089189253,0.0039288085,0.012971401,0.004448916,0.0049319799,3072474.2,4627527,7429.0684,-7428.6521,-7626.6552,1.5264456,-3435.1895,981.44589,-5969.8302,6978.1886,2.8861795e-15
5.65,0.44434559,0.37992343,0.32505105,0.75984686,0.65010211,0.75902148,0.15010279,0.58476775,-0.021165717,0.024738735,-0.042331434,0.04947747,-0.058664943,0.049504432,0.031345861,-0.0044638468,0.0019564408,-0.0089276817,0.0039128919,0.016201019,0.0044049826,0.0049306027,3072548.5,4627452.7,7427.1081,-7426.7169,-7624.5221,1.2063683,-3435.1802,981.44198,-5961.5904,6972.2916,2.9422219e-15
5.66,0.44434559,0.37971155,0.32529854,0.7594231,0.65059708,0.7584357,0.15059805,0.58508145,-0.021210376,0.024758257,-0.042420752,0.049516514,-0.058486987,0.049548241,0.031395158,-0.0044677539,0.0019478981,-0.0089354759,0.0038958236,0.019381284,0.0043561612,0.0049285008,3072622.7,4627378.5,7424.0112,-7423.6219,-7622.3886,0.89062091,-3435.17,981.43771,-5953.3563,6966.3966,2.8518094e-15
5.67,0.44434559,0.37949922,0.32554622,0.75899844,0.65109244,0.75785185,0.15109375,0.58539565,-0.021255072,0.02477769,-0.042510144,0.04955538,-0.0582775,0.049591537,0.031444429,-0.0044712941,0.0019387058,-0.00894259,0.00387741,0.022506237,0.0043025144,0.0049257282,3072696.9,4627304.3,7419.7897,-7419.4065,-7620.2533,0.5804246,-3435.1588,981.43296,-5945.1284,6960.5046,2.9920716e-15
5.68,0.44434559,0.37928645,0.32579409,0.7585729,0.65158818,0.75727025,0.15158988,0.58571034,-0.0212998,0.024797028,-0.042599599,0.049594057,-0.058037071,0.049634276,0.031493669,-0.0044741915,0.0019289316,-0.0089483766,0.0038578686,0.025568962,0.0042445782,0.0049220929,3072771.1,4627230.1,7414.3829,-7414.0423,-7618.1164,0.27600144,-3435.1468,981.42794,-5936.9077,6954.6165,2.9010884e-15
5.69,0.44434559,0.37907323,0.32604216,0.75814645,0.65208432,0.75669121,0.15208644,0.58602552,-0.021344554,0.024816266,-0.042689108,0.049632532,-0.057766346,0.049676414,0.031542869,-0.0044765326,0.0019185443,-0.0089530426,0.0038371079,0.028564214,0.0041825709,0.0049176494,3072845.2,4627156,7407.8681,-7407.5459,-7615.9769,-0.022093438,-3435.134,981.42261,-5928.6949,6948.7331,2.9551543e-15
5.7,0.44434559,0.37885956,0.32629042,0.75771911,0.65258083,0.75611502,0.15258341,0.5863412,-0.02138933,0.024835397,-0.042778661,0.049670795,-0.057466033,0.049717915,0.031592021,-0.0044785078,0.001907627,-0.0089570039,0.003815264,0.031485557,0.0041169635,0.0049126022,3072919.3,4627082,7400.3155,-7399.9849,-7613.8341,-0.31297187,-3435.1205,981.41694,-5920.4908,6942.8553,2.8496475e-15
5.71,0.44434559,0.37864544,0.32653887,0.75729088,0.65307773,0.75554199,0.15308079,0.58665736,-0.021434123,0.024854417,-0.042868247,0.049708834,-0.057136898,0.049758743,0.031641119,-0.004479879,0.001896112,-0.0089597337,0.0037922451,0.034327745,0.0040480352,0.0049067156,3072993.2,4627008,7391.5623,-7391.2707,-7611.6878,-0.59630079,-3435.1064,981.41089,-5912.2962,6936.984,2.9069245e-15
5.72,0.44434559,0.37843087,0.32678751,0.75686175,0.65357501,0.75497238,0.15357858,0.58697402,-0.021478928,0.024873318,-0.042957857,0.049746637,-0.056779763,0.049798867,0.031690155,-0.0044809577,0.0018841186,-0.0089619154,0.0037682373,0.037084818,0.003976336,0.0049003145,3073067.1,4626934.1,7381.7988,-7381.4996,-7609.5371,-0.87130303,-3435.0915,981.40487,-5904.1116,6931.1202,2.9848538e-15
5.73,0.44434559,0.37821586,0.32703633,0.75643172,0.65407266,0.75440648,0.15407677,0.58729117,-0.021523741,0.024892097,-0.043047481,0.049784194,-0.056395505,0.04983826,0.031739122,-0.0044813322,0.0018715407,-0.0089626352,0.0037431068,0.039751291,0.0039021448,0.0048929979,3073140.9,4626860.4,7371.0001,-7370.6855,-7607.382,-1.1377566,-3435.0762,981.39843,-5895.9379,6925.2645,2.9920716e-15
5.74,0.44434559,0.3780004,0.32728535,0.7560008,0.65457069,0.75384456,0.15457534,0.5876088,-0.021568555,0.024910747,-0.043137111,0.049821494,-0.055985055,0.049876901,0.031788014,-0.0044814942,0.0018584443,-0.0089630014,0.0037168774,0.042322398,0.0038258535,0.0048852109,3073214.5,4626786.7,7359.03,-7358.7918,-7605.221,-1.3946622,-3435.0602,981.39183,-5887.776,6919.4179,2.9368494e-15
5.75,0.44434559,0.37778449,0.32753455,0.75556898,0.65506909,0.75328686,0.1550743,0.58792693,-0.021613368,0.024929264,-0.043226735,0.049858527,-0.055549394,0.049914771,0.031836823,-0.0044808868,0.0018447446,-0.0089617631,0.0036894983,0.044792651,0.0037478558,0.0048764434,3073288,4626713.2,7346.146,-7345.9264,-7603.0549,-1.6420199,-3435.0439,981.38514,-5879.6263,6913.5812,3.0238295e-15
5.76,0.44434559,0.37756813,0.32778393,0.75513626,0.65556786,0.75273365,0.15557364,0.58824554,-0.021658173,0.024947642,-0.043316347,0.049895283,-0.055089553,0.049951857,0.031885543,-0.0044800898,0.0018306826,-0.0089601867,0.0036613591,0.047157526,0.0036689224,0.0048673115,3073361.4,4626639.8,7332.3392,-7332.0909,-7600.8821,-1.8791635,-3435.027,981.37842,-5871.4895,6907.7551,2.9743826e-15
5.77,0.44434559,0.37735133,0.3280335,0.75470265,0.656067,0.75218515,0.15607334,0.58856464,-0.021702968,0.024965876,-0.043405936,0.049931752,-0.054606611,0.049988149,0.031934167,-0.0044787823,0.0018161323,-0.0089575709,0.003632259,0.049412012,0.0035892826,0.004857478,3073434.7,4626566.6,7317.4618,-7317.2759,-7598.703,-2.1054269,-3435.0098,981.37154,-5863.3667,6901.9404,3.0532395e-15
5.78,0.44434559,0.37713407,0.32828325,0.75426815,0.6565665,0.75164159,0.1565734,0.58888422,-0.021747747,0.024983963,-0.043495494,0.049967926,-0.054101692,0.050023642,0.03198269,-0.0044769854,0.0018011397,-0.0089539534,0.0036022947,0.051552057,0.0035094416,0.0048469864,3073507.8,4626493.5,7301.7895,-7301.5919,-7596.5171,-2.3205882,-3434.9925,981.3646,-5855.2578,6896.1379,3.0177089e-15
5.79,0.44434559,0.37691637,0.32853318,0.75383274,0.65706636,0.75110318,0.15707381,0.58920429,-0.021792507,0.025001897,-0.043585014,0.050003794,-0.053575964,0.050058336,0.032031105,-0.0044748919,0.001785682,-0.0089497807,0.0035713666,0.05357337,0.003429688,0.0048359836,3073580.7,4626420.5,7285.0582,-7284.9522,-7594.3234,-2.524092,-3434.9745,981.35782,-5847.164,6890.3482,3.156335e-15
5.8,0.44434559,0.37669822,0.32878329,0.75339645,0.65756657,0.75057014,0.15757456,0.58952484,-0.021837243,0.025019674,-0.043674486,0.050039349,-0.053030633,0.050092236,0.032079407,-0.0044722878,0.0017697468,-0.0089445685,0.0035395,0.055472134,0.0033504565,0.0048242854,3073653.5,4626347.8,7267.7868,-7267.599,-7592.1221,-2.7154945,-3434.9566,981.35089,-5839.0857,6884.5721,3.0390771e-15
5.81,0.44434559,0.37647963,0.32903357,0.75295925,0.65806714,0.75004263,0.15807565,0.58984588,-0.021881952,0.025037291,-0.043763905,0.050074582,-0.052466945,0.05012535,0.03212759,-0.0044694496,0.0017534758,-0.0089389132,0.0035069395,0.057244064,0.003272362,0.0048122,3073726.1,4626275.2,7249.323,-7249.2345,-7589.9124,-2.8944624,-3434.9384,981.34409,-5831.0234,6878.8102,3.2188092e-15
5.82,0.44434559,0.37626058,0.32928403,0.75252117,0.65856806,0.74952085,0.15857706,0.59016739,-0.02192663,0.025054743,-0.043853261,0.050109486,-0.051886183,0.050157689,0.032175649,-0.0044662068,0.0017368447,-0.0089324324,0.003473673,0.058886289,0.0031957695,0.0047995723,3073798.5,4626202.8,7230.2646,-7230.2437,-7587.6946,-3.0607739,-3434.9202,981.33751,-5822.9778,6873.0631,3.202012e-15
5.83,0.44434559,0.37604109,0.32953467,0.75208219,0.65906933,0.74900496,0.1590788,0.59048939,-0.021971274,0.025072027,-0.043942549,0.050144054,-0.051289661,0.050189273,0.03222358,-0.0044625181,0.0017198725,-0.008925028,0.0034397521,0.060395479,0.0031210824,0.0047863786,3073870.7,4626130.6,7210.6892,-7210.6074,-7585.4683,-3.2139846,-3434.902,981.3309,-5814.9492,6867.3314,3.1170389e-15
5.84,0.44434559,0.37582116,0.32978547,0.75164232,0.65957094,0.74849511,0.15958085,0.59081186,-0.022015881,0.02508914,-0.044031762,0.05017828,-0.050678726,0.050220119,0.032271376,-0.0044586917,0.001702561,-0.0089174035,0.0034051042,0.061768532,0.0030485339,0.0047728759,3073942.7,4626058.6,7190.2826,-7190.2248,-7583.233,-3.3537617,-3434.8838,981.32441,-5806.938,6861.6156,3.2288456e-15
5.85,0.44434559,0.37560078,0.33003645,0.75120155,0.66007289,0.74799143,0.1600832,0.59113482,-0.022060447,0.025106078,-0.044120893,0.050212157,-0.050054751,0.050250254,0.032319036,-0.0044544128,0.001685007,-0.0089088172,0.0033700213,0.063003062,0.0029787476,0.0047588567,3074014.5,4625986.8,7169.2408,-7169.1962,-7580.9889,-3.479883,-3434.8658,981.31827,-5798.9448,6855.9164,3.1165445e-15
